3.600,0.000,0.000,0.000,0.000,0.000,0.000
3.700,0.000,0.000,0.000,0.000,0.000,0.000
3.800,0.000,0.000,0.000,0.000,0.497,0.000
3.900,0.050,0.000,0.000,0.000,1.202,0.000
4.000,0.170,0.000,0.000,0.000,1.365,0.000
4.100,0.306,0.000,0.000,0.000,1.745,0.000
4.200,0.481,0.000,0.000,0.000,1.745,0.000
4.300,0.655,0.000,0.000,0.000,1.745,0.000
4.400,0.830,0.000,0.000,0.000,1.745,0.000
4.500,1.004,0.000,0.000,0.000,1.745,0.000
4.600,1.179,0.000,0.000,0.000,1.745,0.000
4.700,1.353,0.000,0.000,0.000,1.745,0.000
4.800,1.528,0.000,0.000,0.000,1.745,0.000
4.900,1.702,0.000,0.000,0.000,1.745,0.000
5.000,1.877,0.000,0.000,0.000,1.745,0.000
5.100,2.051,0.000,0.000,0.000,1.745,0.000
5.200,2.226,0.000,0.000,0.000,1.745,0.000
5.300,2.400,0.000,0.000,0.000,1.745,0.000
5.400,2.575,0.000,0.000,0.000,1.745,0.000
5.500,2.749,0.000,0.000,0.000,1.745,0.000
5.600,2.924,0.000,0.000,0.000,1.799,0.000
5.700,3.104,0.000,0.000,0.000,1.799,0.000
5.800,3.284,0.000,0.000,0.000,2.070,0.000
5.900,3.491,0.000,0.000,0.000,2.287,0.000
6.000,3.719,0.000,0.000,0.000,2.287,0.000
6.100,3.948,0.000,0.000,0.000,2.287,0.000
6.200,4.177,0.000,0.000,0.000,2.450,0.000
6.300,4.422,0.000,0.000,0.000,2.504,0.000
6.400,4.672,0.000,0.000,0.000,2.233,0.000
6.500,4.896,0.000,0.000,0.000,2.124,0.000
6.600,5.108,0.000,0.000,0.000,2.124,0.000
6.700,5.320,0.000,0.000,0.000,1.962,0.000
6.800,5.517,0.000,0.000,0.000,1.962,0.000
6.900,5.713,0.000,0.000,0.000,1.962,0.000
7.000,5.909,0.000,0.000,0.000,1.962,0.737
7.100,6.105,0.000,0.074,0.000,1.962,0.163
7.200,6.301,0.000,0.090,0.006,1.962,0.461
7.300,6.496,0.001,0.136,0.012,1.962,0.298
7.400,6.691,0.003,0.166,0.023,1.962,0.000
7.500,6.884,0.008,0.166,0.035,1.962,0.000
7.600,7.077,0.015,0.166,0.048,1.962,0.000
7.700,7.271,0.024,0.166,0.060,1.962,0.000
7.800,7.464,0.035,0.166,0.072,1.962,0.000
7.900,7.657,0.049,0.166,0.085,1.962,0.000
8.000,7.850,0.066,0.166,0.097,1.962,0.000
8.100,8.042,0.085,0.166,0.110,1.962,0.027
8.200,8.235,0.106,0.169,0.122,1.962,0.000
8.300,8.427,0.129,0.169,0.135,1.799,0.000
8.400,8.602,0.153,0.169,0.147,0.876,0.000
8.500,8.688,0.166,0.169,0.152,0.876,0.000
8.600,8.773,0.179,0.169,0.158,0.876,0.000
8.700,8.858,0.193,0.169,0.164,0.768,0.081
8.800,8.933,0.205,0.177,0.168,0.768,0.298
8.900,9.008,0.218,0.206,0.174,1.473,0.081
9.000,9.150,0.242,0.215,0.185,1.907,0.081
9.100,9.333,0.277,0.223,0.201,2.070,0.217
9.200,9.531,0.317,0.244,0.218,2.233,0.054
9.300,9.742,0.364,0.250,0.239,2.342,0.000
9.400,9.963,0.418,0.250,0.262,2.342,0.000
9.500,10.182,0.476,0.250,0.284,2.342,0.000
9.600,10.400,0.540,0.250,0.306,2.342,0.000
9.700,10.616,0.608,0.250,0.328,2.342,0.000
9.800,10.831,0.682,0.250,0.351,1.907,0.000
9.900,11.004,0.745,0.250,0.369,1.636,0.000
10.000,11.152,0.802,0.250,0.384,1.636,0.000
10.100,11.299,0.862,0.250,0.400,1.907,0.000
10.200,11.469,0.934,0.250,0.418,2.287,0.000
10.300,11.672,1.023,0.250,0.440,2.342,0.000
10.400,11.877,1.120,0.250,0.462,2.450,0.000
10.500,12.090,1.226,0.250,0.485,2.613,0.000
10.600,12.314,1.344,0.250,0.510,2.667,0.000
10.700,12.539,1.470,0.250,0.535,2.776,0.000
10.800,12.771,1.607,0.250,0.562,2.938,0.000
10.900,13.011,1.759,0.250,0.590,2.938,0.000
11.000,13.248,1.917,0.250,0.618,2.938,0.000
11.100,13.480,2.082,0.250,0.646,2.993,0.000
11.200,13.712,2.257,0.250,0.674,2.993,0.000
11.300,13.938,2.438,0.250,0.703,2.993,0.000
11.400,14.160,2.625,0.250,0.731,2.993,0.000
11.500,14.376,2.819,0.250,0.760,2.993,0.000
11.600,14.586,3.019,0.250,0.788,2.993,-0.108
11.700,14.790,3.224,0.239,0.816,2.287,-1.601
11.800,14.943,3.386,0.079,0.837,1.907,-0.791
11.900,15.070,3.527,-0.000,0.843,1.582,0.000
12.000,15.175,3.645,-0.000,0.843,1.365,0.000
12.100,15.266,3.747,-0.000,0.843,1.256,0.000
12.200,15.349,3.841,-0.000,0.843,1.256,0.000
12.300,15.433,3.935,-0.000,0.843,1.202,-0.085
12.400,15.513,4.025,-0.009,0.843,0.876,-0.353
12.500,15.571,4.090,-0.044,0.843,0.876,-0.244
12.600,15.629,4.155,-0.068,0.841,0.388,-0.163
12.700,15.655,4.184,-0.085,0.840,0.000,0.000
12.800,15.655,4.184,-0.085,0.840,0.000,0.000
12.900,15.655,4.184,-0.085,0.840,0.000,-0.217
13.000,15.655,4.184,-0.106,0.840,0.000,-0.380
13.100,15.655,4.184,-0.144,0.840,0.000,-0.109
13.200,15.655,4.184,-0.155,0.840,0.062,-0.109
13.300,15.659,4.189,-0.166,0.840,1.256,0.000
13.400,15.742,4.281,-0.166,0.832,1.473,0.000
13.500,15.840,4.388,-0.166,0.822,1.582,0.000
13.600,15.946,4.503,-0.166,0.812,1.962,-0.109
13.700,16.079,4.643,-0.177,0.800,2.070,0.000
13.800,16.221,4.789,-0.177,0.786,2.070,-0.136
13.900,16.365,4.934,-0.191,0.772,2.070,-0.163
14.000,16.511,5.075,-0.207,0.757,2.070,-0.136
14.100,16.658,5.214,-0.221,0.740,2.070,-0.081
14.200,16.807,5.351,-0.229,0.723,2.070,-0.081
14.300,16.958,5.484,-0.237,0.705,2.070,-0.109
14.400,17.112,5.614,-0.248,0.686,2.070,-0.027
14.500,17.267,5.742,-0.250,0.667,2.070,0.000
14.600,17.424,5.866,-0.250,0.647,2.070,0.000
14.700,17.584,5.986,-0.250,0.627,2.124,0.000
14.800,17.751,6.107,-0.250,0.607,2.233,0.000
14.900,17.929,6.231,-0.250,0.586,2.504,0.000
15.000,18.131,6.365,-0.250,0.562,2.830,0.000
15.100,18.363,6.511,-0.250,0.535,2.830,0.000
15.200,18.599,6.651,-0.250,0.508,2.830,0.000
15.300,18.838,6.784,-0.250,0.481,3.101,0.000
15.400,19.105,6.923,-0.250,0.451,3.101,0.000
15.500,19.375,7.054,-0.250,0.422,3.155,0.000
15.600,19.654,7.179,-0.250,0.392,3.210,0.000
15.700,19.941,7.298,-0.250,0.361,3.210,0.000
15.800,20.232,7.408,-0.250,0.331,3.210,0.000
15.900,20.526,7.509,-0.250,0.300,3.210,0.000
16.000,20.824,7.601,-0.250,0.269,3.210,0.000
16.100,21.123,7.683,-0.250,0.239,3.210,0.000
16.200,21.425,7.757,-0.250,0.208,3.210,0.000
16.300,21.730,7.821,-0.250,0.178,3.210,0.000
16.400,22.036,7.876,-0.250,0.147,3.210,0.000
16.500,22.343,7.922,-0.250,0.116,3.210,0.000
16.600,22.652,7.958,-0.250,0.086,3.210,0.000
16.700,22.962,7.985,-0.250,0.055,3.210,0.000
16.800,23.273,8.002,-0.250,0.025,3.210,0.000
16.900,23.584,8.009,-0.250,6.277,3.210,0.000
17.000,23.895,8.008,-0.250,6.247,3.210,0.000
17.100,24.205,7.996,-0.250,6.216,3.210,0.000
17.200,24.516,7.975,-0.250,6.185,3.210,0.000
17.300,24.825,7.945,-0.250,6.155,3.644,0.000
17.400,25.175,7.900,-0.250,6.120,3.644,0.000
17.500,25.524,7.843,-0.250,6.085,3.644,0.000
17.600,25.870,7.773,-0.250,6.051,3.698,0.000
17.700,26.218,7.691,-0.250,6.015,3.698,0.000
17.800,26.564,7.596,-0.250,5.980,3.698,0.000
17.900,26.906,7.489,-0.250,5.945,3.698,0.000
18.000,27.244,7.370,-0.250,5.910,3.698,0.000
18.100,27.577,7.240,-0.250,5.874,3.698,0.000
18.200,27.906,7.097,-0.250,5.839,3.698,0.000
18.300,28.230,6.943,-0.250,5.804,3.698,0.000
18.400,28.548,6.778,-0.250,5.769,3.698,0.000
18.500,28.860,6.602,-0.250,5.734,3.698,0.000
18.600,29.165,6.415,-0.250,5.698,3.698,0.000
18.700,29.464,6.217,-0.250,5.663,3.698,0.000
18.800,29.755,6.009,-0.250,5.628,3.698,0.000
18.900,30.039,5.790,-0.250,5.593,3.698,0.353
19.000,30.316,5.562,-0.215,5.557,3.698,0.705
19.100,30.586,5.322,-0.145,5.527,3.698,0.678
19.200,30.852,5.071,-0.077,5.506,3.698,0.624
19.300,31.115,4.813,-0.014,5.496,3.807,0.140
19.400,31.383,4.543,-0.000,5.493,3.807,0.000
19.500,31.651,4.273,-0.000,5.493,3.644,0.000
19.600,31.908,4.014,-0.000,5.493,3.155,0.000
19.700,32.130,3.790,-0.000,5.493,2.667,0.000
19.800,32.318,3.600,-0.000,5.493,2.342,0.000
19.900,32.483,3.434,-0.000,5.493,2.342,0.000
20.000,32.647,3.267,-0.000,5.493,2.287,0.000
20.100,32.808,3.105,-0.000,5.493,2.233,0.000
20.200,32.966,2.946,-0.000,5.493,1.962,0.000
20.300,33.104,2.807,-0.000,5.493,1.962,0.000
20.400,33.242,2.668,-0.000,5.493,1.962,0.000
20.500,33.380,2.528,-0.000,5.493,1.907,0.000
20.600,33.514,2.393,-0.000,5.493,1.636,0.000
20.700,33.629,2.276,-0.000,5.493,1.419,0.000
20.800,33.729,2.176,-0.000,5.493,1.365,0.000
20.900,33.825,2.079,-0.000,5.493,1.256,0.000
21.000,33.913,1.989,-0.000,5.493,1.256,0.000
21.100,34.002,1.900,-0.000,5.493,1.256,0.000
21.200,34.090,1.811,-0.000,5.493,1.256,0.000
21.300,34.179,1.722,-0.000,5.493,1.256,0.000
21.400,34.267,1.632,-0.000,5.493,1.256,0.000
21.500,34.355,1.543,-0.000,5.493,1.202,0.275
21.600,34.440,1.458,0.027,5.493,1.202,0.298
21.700,34.524,1.372,0.057,5.494,1.365,0.000
21.800,34.620,1.276,0.057,5.497,1.365,0.380
21.900,34.717,1.179,0.095,5.500,1.365,0.570
22.000,34.813,1.083,0.152,5.505,1.419,0.163
22.100,34.913,0.985,0.168,5.513,1.636,0.163
22.200,35.029,0.873,0.185,5.524,1.636,0.081
22.300,35.145,0.762,0.193,5.535,1.745,0.190
22.400,35.271,0.645,0.212,5.548,1.745,0.244
22.500,35.397,0.531,0.236,5.562,1.745,0.109
22.600,35.525,0.419,0.247,5.578,1.745,0.027
22.700,35.654,0.309,0.250,5.594,1.745,0.000
22.800,35.784,0.202,0.250,5.611,1.745,0.000
22.900,35.917,0.096,0.250,5.627,1.745,0.000
23.000,36.051,-0.007,0.250,5.644,1.799,0.000
23.100,36.190,-0.111,0.250,5.661,1.962,0.000
23.200,36.345,-0.221,0.250,5.680,2.124,0.000
23.300,36.514,-0.338,0.250,5.700,2.342,0.000
23.400,36.704,-0.463,0.250,5.722,2.342,0.000
23.500,36.896,-0.584,0.250,5.744,2.450,0.000
23.600,37.100,-0.706,0.250,5.768,2.450,0.000
23.700,37.306,-0.823,0.250,5.791,2.450,0.000
23.800,37.516,-0.935,0.250,5.814,2.450,0.000
23.900,37.727,-1.042,0.250,5.838,2.450,0.000
24.000,37.942,-1.144,0.250,5.861,2.504,0.000
24.100,38.163,-1.244,0.250,5.885,2.938,0.000
24.200,38.425,-1.354,0.250,5.913,3.861,0.000
24.300,38.774,-1.490,0.250,5.949,4.892,0.000
24.400,39.222,-1.645,0.250,5.996,5.000,0.000
24.500,39.687,-1.783,0.250,6.043,5.000,0.000
24.600,40.157,-1.898,0.250,6.091,5.000,0.000
24.700,40.633,-1.990,0.250,6.138,5.000,0.000
24.800,41.112,-2.060,0.250,6.186,5.000,0.000
24.900,41.594,-2.108,0.250,6.233,5.000,0.000
25.000,42.078,-2.132,0.250,6.281,5.000,0.000
25.100,42.563,-2.133,0.250,0.045,5.000,0.000
25.200,43.047,-2.111,0.250,0.093,5.000,0.000
25.300,43.529,-2.066,0.250,0.140,5.000,0.000
25.400,44.009,-1.999,0.250,0.188,5.000,0.000
25.500,44.485,-1.908,0.250,0.235,5.000,-1.221
25.600,44.956,-1.796,0.128,0.283,4.729,-1.085
25.700,45.407,-1.665,0.019,0.306,4.566,-0.194
25.800,45.842,-1.527,-0.000,0.309,4.403,0.000
25.900,46.261,-1.393,-0.000,0.309,4.349,0.000
26.000,46.676,-1.261,-0.000,0.309,4.078,0.000
26.100,47.064,-1.137,-0.000,0.309,3.861,-0.303
26.200,47.432,-1.020,-0.031,0.309,3.807,-0.543
26.300,47.795,-0.904,-0.085,0.304,3.698,-0.353
26.400,48.146,-0.794,-0.120,0.292,3.644,-0.461
26.500,48.493,-0.690,-0.166,0.275,3.481,-0.407
26.600,48.823,-0.596,-0.207,0.253,3.481,-0.136
26.700,49.153,-0.511,-0.221,0.226,3.210,-0.081
26.800,49.458,-0.441,-0.229,0.199,3.210,-0.027
26.900,49.764,-0.379,-0.231,0.171,3.210,-0.054
27.000,50.072,-0.326,-0.237,0.142,3.155,-0.027
27.100,50.376,-0.283,-0.240,0.114,2.938,-0.081
27.200,50.660,-0.250,-0.248,0.087,2.830,-0.027
27.300,50.933,-0.226,-0.250,0.060,2.613,0.000
27.400,51.186,-0.211,-0.250,0.035,2.450,0.000
27.500,51.423,-0.203,-0.250,0.012,2.287,0.000
27.600,51.644,-0.200,-0.250,6.273,1.582,0.000
27.700,51.798,-0.201,-0.250,6.258,1.093,0.000
27.800,51.903,-0.204,-0.250,6.248,0.876,0.000
27.900,51.988,-0.207,-0.250,6.240,0.551,0.000
28.000,52.042,-0.209,-0.250,6.234,0.334,0.000
28.100,52.074,-0.211,-0.250,6.231,0.000,0.000
28.200,52.074,-0.211,-0.250,6.231,0.000,0.000
28.300,52.074,-0.211,-0.250,6.231,0.000,0.000
28.400,52.074,-0.211,-0.250,6.231,0.876,0.000
28.500,52.159,-0.215,-0.250,6.223,2.938,0.000
28.600,52.443,-0.232,-0.250,6.195,3.372,1.139
28.700,52.768,-0.261,-0.136,6.163,3.644,1.361
28.800,53.127,-0.305,-0.000,6.144,3.969,0.000
28.900,53.520,-0.360,-0.000,6.144,4.024,0.000
29.000,53.918,-0.416,-0.000,6.144,4.403,0.000
29.100,54.354,-0.477,-0.000,6.143,4.783,0.330
29.200,54.828,-0.544,0.033,6.143,4.946,0.624
29.300,55.317,-0.613,0.095,6.150,5.000,0.326
29.400,55.811,-0.679,0.128,6.168,5.000,0.380
29.500,56.303,-0.736,0.166,6.192,5.000,0.271
29.600,56.794,-0.781,0.193,6.224,5.000,0.217
29.700,57.284,-0.810,0.214,6.261,5.000,0.298
29.800,57.773,-0.821,0.244,0.019,5.000,0.054
29.900,58.258,-0.812,0.250,0.065,5.000,0.000
30.000,58.741,-0.780,0.250,0.113,5.000,0.000
30.100,59.223,-0.726,0.250,0.160,4.946,0.000
30.200,59.696,-0.649,0.250,0.207,4.783,0.000
30.300,60.149,-0.554,0.250,0.252,4.403,0.000
30.400,60.563,-0.447,0.250,0.294,4.186,0.000
30.500,60.951,-0.330,0.250,0.334,4.078,0.000
30.600,61.324,-0.200,0.250,0.373,4.024,0.000
30.700,61.687,-0.058,0.250,0.411,3.807,0.000
30.800,62.025,0.089,0.250,0.447,3.372,0.000
30.900,62.320,0.231,0.250,0.479,2.667,0.000
31.000,62.549,0.350,0.250,0.505,2.070,0.000
31.100,62.725,0.447,0.250,0.524,1.419,0.000
31.200,62.844,0.516,0.250,0.538,0.931,-0.027
31.300,62.921,0.562,0.247,0.547,0.605,0.027
31.400,62.971,0.592,0.250,0.552,0.551,0.000
31.500,63.017,0.620,0.250,0.558,0.497,0.000
31.600,63.058,0.646,0.250,0.562,0.334,0.000
31.700,63.085,0.663,0.250,0.565,0.714,0.000
31.800,63.144,0.700,0.250,0.572,2.287,0.000
31.900,63.330,0.820,0.250,0.594,3.372,0.000
32.000,63.601,1.003,0.250,0.626,3.861,0.000
32.100,63.904,1.222,0.250,0.663,4.783,0.000
32.200,64.269,1.507,0.250,0.708,5.000,0.000
32.300,64.637,1.822,0.250,0.756,5.000,-1.004
32.400,64.990,2.155,0.149,0.803,5.000,-1.496
32.500,65.333,2.510,-0.000,0.832,5.000,0.000
32.600,65.670,2.880,-0.000,0.832,5.000,0.000
32.700,66.007,3.249,-0.000,0.832,5.000,-0.140
32.800,66.344,3.619,-0.014,0.831,5.000,-0.624
32.900,66.681,3.988,-0.077,0.829,5.000,-0.326
33.000,67.018,4.356,-0.109,0.814,4.512,-0.217
33.100,67.326,4.682,-0.131,0.795,3.698,-0.217
33.200,67.582,4.944,-0.153,0.776,3.155,0.895
33.300,67.805,5.162,-0.063,0.758,2.613,0.628
33.400,67.994,5.341,-0.000,0.752,2.070,0.000
33.500,68.145,5.483,-0.000,0.752,1.582,0.574
33.600,68.261,5.591,0.057,0.751,0.768,1.031
33.700,68.317,5.643,0.160,0.753,0.000,0.760
33.800,68.317,5.643,0.236,0.753,0.000,0.136
33.900,68.317,5.643,0.250,0.753,0.000,-1.302
34.000,68.317,5.643,0.119,0.753,0.000,-1.198
34.100,68.317,5.643,-0.000,0.753,1.745,-0.899
34.200,68.444,5.762,-0.090,0.753,3.372,-1.085
34.300,68.689,5.992,-0.199,0.741,3.861,-0.515
34.400,68.969,6.248,-0.250,0.712,4.783,0.000
34.500,69.319,6.550,-0.250,0.667,5.000,0.000
34.600,69.700,6.850,-0.250,0.619,5.000,0.000
34.700,70.095,7.131,-0.250,0.571,5.000,0.000
34.800,70.502,7.393,-0.250,0.524,5.000,0.000
34.900,70.922,7.635,-0.250,0.476,5.000,0.000
35.000,71.352,7.857,-0.250,0.428,5.000,0.000
35.100,71.793,8.058,-0.250,0.381,5.000,0.000
35.200,72.243,8.238,-0.250,0.333,5.000,0.000
35.300,72.700,8.397,-0.250,0.285,5.000,0.000
35.400,73.165,8.533,-0.250,0.238,5.000,0.000
35.500,73.636,8.647,-0.250,0.190,5.000,0.000
35.600,74.112,8.739,-0.250,0.143,4.024,0.000
35.700,74.497,8.794,-0.250,0.104,2.993,0.000
35.800,74.786,8.825,-0.250,0.076,1.962,0.000
35.900,74.975,8.839,-0.250,0.057,1.419,0.000
36.000,75.113,8.847,-0.250,0.044,1.039,0.217
36.100,75.213,8.851,-0.229,0.034,2.233,1.221
36.200,75.431,8.858,-0.106,0.014,3.807,1.058
36.300,75.809,8.864,-0.001,6.282,5.000,-0.624
36.400,76.309,8.863,-0.063,6.282,5.000,-1.438
36.500,76.808,8.862,-0.207,6.270,5.000,-0.434
36.600,77.297,8.856,-0.250,6.230,5.000,0.000
36.700,77.781,8.830,-0.250,6.182,4.186,0.515
36.800,78.185,8.789,-0.199,6.143,0.225,1.682
36.900,78.206,8.786,-0.031,6.141,0.000,0.303
37.000,78.206,8.786,-0.000,6.141,0.000,0.000
37.100,78.206,8.786,-0.000,6.141,0.000,0.000
37.200,78.206,8.786,-0.000,6.141,0.000,0.000
37.300,78.206,8.786,-0.000,6.141,0.000,-0.221
37.400,78.206,8.786,-0.022,6.141,0.605,-1.139
37.500,78.266,8.777,-0.136,6.140,1.799,-0.461
37.600,78.443,8.752,-0.182,6.131,3.101,-0.326
37.700,78.744,8.706,-0.215,6.109,3.535,-0.136
37.800,79.084,8.646,-0.229,6.080,3.969,-0.190
37.900,79.463,8.568,-0.248,6.046,4.946,-0.027
38.000,79.929,8.455,-0.250,5.999,5.000,0.000
38.100,80.394,8.319,-0.250,5.951,5.000,0.000
38.200,80.852,8.162,-0.250,5.904,5.000,0.000
38.300,81.302,7.982,-0.250,5.856,5.000,0.000
38.400,81.743,7.782,-0.250,5.808,5.000,0.000
38.500,82.174,7.560,-0.250,5.761,5.000,0.000
38.600,82.594,7.319,-0.250,5.713,5.000,0.000
38.700,83.001,7.057,-0.250,5.666,5.000,0.000
38.800,83.396,6.777,-0.250,5.618,5.000,0.000
38.900,83.777,6.478,-0.250,5.570,5.000,0.000
39.000,84.144,6.161,-0.250,5.523,5.000,0.000
39.100,84.495,5.827,-0.250,5.475,5.000,0.000
39.200,84.830,5.477,-0.250,5.427,5.000,0.000
39.300,85.147,5.111,-0.250,5.380,5.000,0.000
39.400,85.447,4.730,-0.250,5.332,5.000,0.000
39.500,85.728,4.336,-0.250,5.285,5.000,0.000
39.600,85.991,3.929,-0.250,5.237,5.000,0.000
39.700,86.233,3.510,-0.250,5.189,5.000,0.000
39.800,86.456,3.079,-0.250,5.142,5.000,0.000
39.900,86.657,2.639,-0.250,5.094,5.000,0.000
40.000,86.838,2.189,-0.250,5.046,5.000,0.000
40.100,86.996,1.731,-0.250,4.999,5.000,0.000
40.200,87.133,1.267,-0.250,4.951,5.000,0.000
40.300,87.248,0.796,-0.250,4.903,5.000,0.000
40.400,87.340,0.320,-0.250,4.856,5.000,0.000
40.500,87.409,-0.159,-0.250,4.808,5.000,0.000
40.600,87.455,-0.641,-0.250,4.761,5.000,0.000
40.700,87.479,-1.125,-0.250,4.713,5.000,0.000
40.800,87.479,-1.609,-0.250,4.665,5.000,0.000
40.900,87.456,-2.093,-0.250,4.618,5.000,0.000
41.000,87.410,-2.576,-0.250,4.570,5.000,0.000
41.100,87.342,-3.055,-0.250,4.522,5.000,0.000
41.200,87.250,-3.531,-0.250,4.475,5.000,0.000
41.300,87.136,-4.002,-0.250,4.427,5.000,0.000
41.400,87.000,-4.466,-0.250,4.379,5.000,0.000
41.500,86.841,-4.924,-0.250,4.332,5.000,0.000
41.600,86.661,-5.374,-0.250,4.284,5.000,0.000
41.700,86.460,-5.815,-0.250,4.237,5.000,0.000
41.800,86.238,-6.245,-0.250,4.189,5.000,0.000
41.900,85.996,-6.665,-0.250,4.141,5.000,0.000
42.000,85.734,-7.072,-0.250,4.094,5.000,0.000
42.100,85.453,-7.467,-0.250,4.046,5.000,0.000
42.200,85.154,-7.848,-0.250,3.998,5.000,0.000
42.300,84.837,-8.214,-0.250,3.951,5.000,0.000
42.400,84.503,-8.565,-0.250,3.903,5.000,0.000
42.500,84.152,-8.899,-0.250,3.856,5.000,0.000
42.600,83.786,-9.216,-0.250,3.808,5.000,0.000
42.700,83.405,-9.515,-0.250,3.760,5.000,0.000
42.800,83.010,-9.796,-0.250,3.713,5.000,0.000
42.900,82.603,-10.058,-0.250,3.665,5.000,0.000
43.000,82.183,-10.300,-0.250,3.617,5.000,0.000
43.100,81.753,-10.522,-0.250,3.570,5.000,0.000
43.200,81.312,-10.723,-0.250,3.522,5.000,0.000
43.300,80.862,-10.903,-0.250,3.474,5.000,0.000
43.400,80.404,-11.061,-0.250,3.427,5.000,0.000
43.500,79.939,-11.198,-0.250,3.379,5.000,0.000
43.600,79.469,-11.312,-0.250,3.332,4.892,0.841
43.700,79.003,-11.401,-0.166,3.285,2.450,1.492
43.800,78.764,-11.436,-0.017,3.269,0.000,0.167
43.900,78.764,-11.436,-0.000,3.269,-0.388,0.000
44.000,78.803,-11.431,-0.000,3.269,-0.171,0.000
44.100,78.820,-11.429,-0.000,3.269,0.000,0.000
44.200,78.820,-11.429,-0.000,3.269,0.000,0.000
44.300,78.820,-11.429,-0.000,3.269,0.000,0.000
44.400,78.820,-11.429,-0.000,3.269,0.171,-0.926
44.500,78.803,-11.431,-0.093,3.269,1.256,-1.519
44.600,78.679,-11.447,-0.245,3.265,2.342,-0.054
44.700,78.453,-11.475,-0.250,3.243,3.861,0.000
44.800,78.081,-11.513,-0.250,3.206,4.783,0.000
44.900,77.618,-11.543,-0.250,3.161,5.000,0.000
45.000,77.134,-11.552,-0.250,3.113,5.000,0.000
45.100,76.650,-11.538,-0.250,3.065,5.000,0.000
45.200,76.167,-11.501,-0.250,3.018,5.000,0.000
45.300,75.686,-11.441,-0.250,2.970,5.000,0.000
45.400,75.209,-11.359,-0.250,2.923,5.000,0.000
45.500,74.736,-11.254,-0.250,2.875,5.000,0.000
45.600,74.269,-11.126,-0.250,2.827,5.000,0.000
45.700,73.808,-10.976,-0.250,2.780,5.000,0.000
45.800,73.355,-10.805,-0.250,2.732,5.000,0.000
45.900,72.910,-10.612,-0.250,2.685,5.000,0.000
46.000,72.476,-10.398,-0.250,2.637,5.000,0.000
46.100,72.052,-10.164,-0.250,2.589,5.000,1.058
46.200,71.639,-9.910,-0.144,2.542,5.000,1.442
46.300,71.231,-9.631,-0.000,2.514,4.078,0.000
46.400,70.901,-9.391,-0.000,2.514,1.907,-0.004
46.500,70.746,-9.279,-0.001,2.514,0.000,-0.136
46.600,70.746,-9.279,-0.014,2.514,0.000,0.140
46.700,70.746,-9.279,-0.000,2.514,0.000,0.000
46.800,70.746,-9.279,-0.000,2.514,0.000,0.000
46.900,70.746,-9.279,-0.000,2.514,0.000,0.000
47.000,70.746,-9.279,-0.000,2.514,0.388,-2.391
47.100,70.715,-9.256,-0.239,2.514,1.365,-0.109
47.200,70.608,-9.179,-0.250,2.502,1.907,0.000
47.300,70.459,-9.068,-0.250,2.483,2.613,0.000
47.400,70.259,-8.913,-0.250,2.459,3.210,0.000
47.500,70.018,-8.717,-0.250,2.428,3.535,0.000
47.600,69.759,-8.493,-0.250,2.394,3.861,0.000
47.700,69.485,-8.239,-0.250,2.358,3.861,0.000
47.800,69.220,-7.974,-0.250,2.321,3.861,0.000
47.900,68.965,-7.701,-0.250,2.284,3.861,0.000
48.000,68.720,-7.418,-0.250,2.247,3.861,0.000
48.100,68.486,-7.126,-0.250,2.210,3.861,0.000
